1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,,,,,,,,
2010,Northern Illinois,MAC (West),NO,Won,YES,YES,11,3,0.786,21.9,17.2134,8,0,100%,18.8,23.1,37.8,18.7,19.1,8.1,38,18.9,19.1,50,24,65,450,6.92,23.5,189.6,8.1,63.2,8,149.22,23,41.5,260.36,6.27,42,19,33,11,30,1,1,265,18.9,459,1771,3.86,16,32.79,126.5,448,263,58.7,2915,6.5,15,16,117.28,32,208.2,1771,2915,907,4686,5.17,334.7,39,857,21.97,1,2.8,61.2,28,266,9.5,1,2,19,75,1555,20.73,0,5.4,111.1,9,77,8.56,0,0.6,5.5,30,19,63.3,2.1,1.4,8,0.57,9,16,25,6,8,14,11,0.79,63,587,4.5,41.9,79%,79%,3525745,7,61639,20,11,2729774,5955460,-3225686,"Public, 4-year or above",,,,,,,,
2010,Toledo,MAC (West),NO,Lost,YES,NO,8,5,0.615,23.1,14.2065,7,1,88%,-0.5,25.0,27.6,12.3,28.1,17.7,27.9,28.5,-0.6,50,50,66.18,365.4,5.52,28.1,198,7.1,62.5,14,134.83,23,38.08,167.38,4.4,22,6,48,12,45,1,0,371,28.5,438,1735,3.96,27,33.69,133.46,453,286,63.1,3007,6.6,16,20,121.73,34.8,231.3,1735,3007,891,4742,5.32,364.8,58,1471,25.36,3,4.5,113.2,23,99,4.3,0,1.8,7.6,61,1255,20.57,2,4.7,96.5,27,301,11.15,2,2.1,23.2,14,6,42.9,1.1,0.5,0,0,14,20,34,9,14,23,11,0.85,102,834,7.8,64.2,67%,67%,2715934,5.25,74893,14,9,5536563,5536563,0,"Public, 4-year or above",,,,,,,,
2010,Western Michigan,MAC (West),NO,No Appearance,NO,NO,6,6,0.5,22,11,5,3,63%,8.5,26.5,32.3,14.9,23.8,13.5,32.3,23.8,8.5,50,50,71.68,411.7,5.74,39.6,285.8,7.2,62.7,12,139.17,30,32.08,125.92,3.92,18,10,37,11,29,1,0,286,23.8,461,1999,4.34,13,38.42,166.58,353,207,58.6,2655,7.5,20,15,132.02,29.4,221.3,1999,2655,814,4654,5.72,387.8,47,1038,22.09,1,3.9,86.5,24,144,6,0,2,12,51,944,18.51,1,4.3,78.7,18,175,9.72,0,1.5,14.6,12,10,83.3,1,0.8,3,0.25,15,15,30,15,12,27,3,0.25,69,637,5.8,53.1,36%,36%,3274141,6,119745,16.07,11,5065840,5065840,0,"Public, 4-year or above",,,,,,,,
2010,Ball State,MAC (West),NO,No Appearance,NO,NO,4,8,0.333,22.9,7.6257,3,5,38%,-8.4,21.0,22.0,10.7,30.4,15.8,22,30.4,-8.4,50,50,62.88,305.8,4.87,25.8,153.6,6,53.7,16,112.68,18,37.08,152.25,4.11,11,14,48,11,42,1,0,365,30.4,467,2140,4.58,19,38.92,178.33,349,200,57.3,2640,7.6,25,17,134.75,29.1,220,2140,2640,816,4780,5.86,398.3,53,1078,20.34,1,4.4,89.8,18,146,8.11,0,1.5,12.2,51,988,19.37,0,4.3,82.3,23,179,7.78,1,1.9,14.9,17,14,82.4,1.4,1.2,3,0.25,9,17,26,15,16,31,-5,-0.42,68,594,5.7,49.5,66%,60%,3373918,7,57714,19,12,5252502,5252502,0,"Public, 4-year or above",,,,,,,,
2010,Central Michigan,MAC (West),NO,No Appearance,NO,NO,3,9,0.25,20.1,5.025,2,6,25%,-1.6,19.5,24.4,12.6,26.0,13.3,24.4,26,-1.6,50,50,71.72,389.8,5.44,39.8,284,7.1,60.4,18,124.61,17,31.92,105.75,3.31,18,10,39,13,37,0,1,312,26,456,2063,4.52,20,38,171.92,360,219,60.8,2461,6.8,16,4,130.7,30,205.1,2063,2461,816,4524,5.54,377,53,1037,19.57,0,4.4,86.4,19,170,8.95,1,1.6,14.2,42,954,22.71,2,3.5,79.5,20,235,11.75,1,1.7,19.6,20,10,50,1.7,0.8,3,0.25,14,4,18,11,18,29,-11,-0.92,68,619,5.7,51.6,42%,42%,2654833,5,85899,23.85,12,7035878,7035878,0,"Public, 4-year or above",,,,,,,,
2010,Eastern Michigan,MAC (West),NO,No Appearance,NO,NO,2,10,0.167,19.7,3.2899,2,6,25%,-24.9,23.3,19.0,10.8,43.9,16.8,19,43.9,-24.9,50,50,66.08,333.4,5.05,23.5,160.1,6.8,53.2,14,116.86,14,42.58,173.33,4.07,17,5,71,11,66,1,0,527,43.9,453,2767,6.11,36,37.75,230.58,298,190,63.8,2682,9,32,2,173.46,24.8,223.5,2767,2682,751,5449,7.26,454.1,72,1403,19.49,0,6,116.9,9,27,3,0,0.8,2.3,40,871,21.78,2,3.3,72.6,22,133,6.05,0,1.8,11.1,9,5,55.6,0.8,0.4,1,0.08,11,2,13,10,14,24,-11,-0.92,67,639,5.6,53.3,72%,17%,3424836,7,86179,16,9,6076907,5037556,1039351,"Public, 4-year or above",,,,,,,,
2010,TCU,MWC,NO,Won,YES,YES,13,0,1,27.2,27.2,8,0,100%,31.9,15.6,43.3,11.9,11.4,10.7,41.6,12,29.6,6,2,71.5,476.2,6.66,25.5,229.5,9,65.9,6,166.84,29,46,246.77,5.36,41,11,20,6,18,0,0,156,12,391,1296,3.31,9,30.08,99.69,323,157,48.6,1674,5.2,10,12,94.94,24.8,128.8,1296,1674,714,2970,4.16,228.5,31,803,25.9,0,2.4,61.8,36,533,14.81,0,2.8,41,83,1687,20.33,0,6.4,129.8,17,121,7.12,0,1.3,9.3,13,11,84.6,1,0.8,0,0,10,12,22,7,6,13,9,0.69,68,534,5.2,41.1,75%,75%,6983509,6,124163,21,11,20609361,20609361,0,"Private nonprofit, 4-year or above",,,,,,,,
2010,Utah,MWC,NO,Lost,YES,NO,10,3,0.769,24,18.456,7,1,88%,15.8,29.7,35.6,21.0,19.8,13.1,33.1,20.3,12.8,50,6,63.52,389,6.12,30.6,236.1,7.7,62.3,12,140.95,24,32.92,152.92,4.64,27,13,32,15,25,1,0,264,20.3,451,1452,3.22,9,34.69,111.69,380,233,61.3,2927,7.7,20,12,137.08,29.2,225.2,1452,2927,831,4379,5.27,336.8,46,1100,23.91,1,3.5,84.6,35,616,17.6,3,2.7,47.4,60,1122,18.7,0,4.6,86.3,11,113,10.27,2,0.8,8.7,17,13,76.5,1.3,1,5,0.38,13,12,25,14,12,26,-1,-0.08,76,665,5.8,51.2,66%,66%,3221921,6,124278,15.98,9,14690174,9896863,4793311,"Public, 4-year or above",,,,,,,,
2010,Air Force,MWC,NO,Won,YES,YES,9,4,0.692,21.6,14.9472,5,3,63%,10.0,19.1,32.3,16.6,22.3,8.3,30.8,21.1,9.7,50,23,70.44,425.8,6.04,12.9,119.3,9.2,52.4,6,146.36,12,57.54,306.54,5.33,41,7,34,13,31,0,0,274,21.1,549,2620,4.77,24,42.23,201.54,321,176,54.8,1921,6,10,12,107.9,24.7,147.8,2620,1921,870,4541,5.22,349.3,39,892,22.87,1,3,68.6,17,164,9.65,0,1.3,12.6,58,1190,20.52,0,4.5,91.5,12,45,3.75,0,0.9,3.5,13,7,53.8,1,0.5,3,0.23,10,12,22,11,6,17,5,0.38,58,526,4.5,40.5,57%,57%,,,,,,,,,#N/A,,,,,,,,
2010,San Diego State,MWC,NO,Won,YES,YES,9,4,0.692,18.9,13.0788,5,3,63%,12.3,17.6,35.0,9.9,22.8,12.3,35,22.1,12.9,50,50,66.57,457,6.87,32.8,295.4,9,57.3,14,148.12,28,33.77,161.62,4.79,29,17,36,13,32,0,0,287,22.1,521,1939,3.72,16,40.08,149.15,427,221,51.8,2665,6.2,18,10,113.41,32.8,205,1939,2665,948,4604,4.86,354.2,46,851,18.5,0,3.5,65.5,28,169,6.04,0,2.2,13,57,1456,25.54,0,4.4,112,26,255,9.81,0,2,19.6,22,17,77.3,1.7,1.3,2,0.15,6,10,16,8,14,22,-6,-0.46,77,672,5.9,51.7,52%,62%,2789751,6,138622,17.25,9,10884119,9584060,1300059,"Public, 4-year or above",,,,,,,,
2010,BYU,MWC,NO,Won,YES,YES,7,6,0.538,25.9,13.9342,5,3,63%,2.6,25.5,24.0,16.0,21.4,10.2,26.2,21.6,4.6,50,50,72.85,366.5,5.03,33,198.4,6,56.6,11,115.09,17,39.85,168.08,4.22,23,17,35,12,35,0,0,281,21.6,462,1802,3.9,14,35.54,138.62,384,205,53.4,2499,6.5,20,16,116.92,29.5,192.2,1802,2499,846,4301,5.08,330.8,47,1041,22.15,0,3.6,80.1,25,224,8.96,0,1.9,17.2,45,1041,23.13,0,3.5,80.1,19,94,4.95,0,1.5,7.2,21,17,81,1.6,1.3,0,0,6,16,22,10,11,21,1,0.08,70,583,5.4,44.8,70%,70%,2243948,8.14,124726,18.9,9,15763650,10312232,5451418,"Private nonprofit, 4-year or above",,,,,,,,
2010,Colorado State,MWC,NO,No Appearance,NO,NO,3,9,0.25,19.3,4.825,2,6,25%,-18.2,27.2,16.5,15.6,34.7,15.6,16.5,34.7,-18.2,50,50,65.47,335.2,5.12,32.8,221.8,6.8,64.4,13,123.9,11,32.67,113.33,3.47,10,16,54,13,53,0,0,416,34.7,479,2383,4.97,27,39.92,198.58,306,213,69.6,2711,8.9,24,4,167.3,25.5,225.9,2383,2711,785,5094,6.49,424.5,61,1482,24.3,0,5.1,123.5,13,110,8.46,0,1.1,9.2,29,759,26.17,1,2.4,63.3,17,154,9.06,0,1.4,12.8,22,16,72.7,1.8,1.3,0,0,10,4,14,9,13,22,-8,-0.67,54,492,4.5,41,0%,0%,3297805,3.5,110191,14.5,11,7288328,7288328,0,"Public, 4-year or above",,,,,,,,
2010,UNLV,MWC,NO,No Appearance,NO,NO,2,11,0.154,19.3,2.9722,2,6,25%,-21.3,25.1,18.4,12.9,39.7,14.2,18.4,39.7,-21.3,50,50,61.95,274.2,4.43,27.1,170.9,6.3,54.3,12,117.35,18,34.85,103.31,2.96,9,8,67,17,63,0,0,516,39.7,554,2895,5.23,39,42.62,222.69,325,208,64,2961,9.1,25,7,161.6,25,227.8,2895,2961,879,5856,6.66,450.5,73,1699,23.27,0,5.6,130.7,14,108,7.71,1,1.1,8.3,35,724,20.69,0,2.7,55.7,21,203,9.67,1,1.6,15.6,11,8,72.7,0.8,0.6,3,0.23,11,7,18,7,12,19,-1,-0.08,77,767,5.9,59,0%,0%,3574497,6.5,90791,19.25,10,5526816,6878327,-1351511,"Public, 4-year or above",,,,,,,,
2010,Wyoming,MWC,NO,No Appearance,NO,NO,3,9,0.25,22.3,5.575,1,7,13%,-11.1,24.6,19.2,13.8,30.3,15.0,19.2,30.3,-11.1,50,50,57.6,285.5,4.96,24.1,166,6.9,60.2,9,125.58,12,33.5,119.5,3.57,17,8,46,14,42,0,2,364,30.3,538,2461,4.57,27,44.83,205.08,317,188,59.3,2495,7.9,18,9,138.49,26.4,207.9,2461,2495,855,4956,5.8,413,47,1016,21.62,0,3.9,84.7,6,46,7.67,0,0.5,3.8,41,908,22.15,0,3.4,75.7,26,346,13.31,0,2.2,28.8,10,8,80,0.8,0.7,4,0.33,6,9,15,8,9,17,-2,-0.17,65,561,5.4,46.8,73%,33%,2289229,5,91722,17.5,9,9145222,6428503,2716719,"Public, 4-year or above",,,,,,,,
2010,New Mexico,MWC,NO,No Appearance,NO,NO,1,11,0.083,18.9,1.5687,1,7,13%,-28.5,20.8,15.8,8.5,44.3,15.7,15.8,44.3,-28.5,50,50,67.07,266.1,3.97,30.4,157.7,5.2,52.6,15,97.88,11,36.67,108.42,2.96,10,8,69,17,67,0,0,532,44.3,567,3002,5.29,38,47.25,250.17,318,192,60.4,2626,8.3,25,4,153.17,26.5,218.8,3002,2626,885,5628,6.36,469,70,1648,23.54,1,5.8,137.3,10,23,2.3,0,0.8,1.9,33,979,29.67,0,2.8,81.6,34,531,15.62,3,2.8,44.3,9,8,88.9,0.8,0.7,3,0.25,15,4,19,16,15,31,-12,-1,79,702,6.6,58.5,47%,30%,4080074,7,88715,21,9,7018389,7018389,0,"Public, 4-year or above",,,,,,,,
2010,Oregon,Pac-10,YES,Lost,YES,NO,12,1,0.923,33.6,31.0128,9,0,100%,30.9,22.0,49.3,15.0,18.4,11.3,47,18.7,28.3,11,1,78.76,530.7,6.74,30.3,243.1,8,62.7,9,151.45,31,48.46,287.62,5.93,42,13,27,17,24,1,2,243,18.7,474,1665,3.51,11,36.46,128.08,489,263,53.8,2833,5.8,15,21,103.97,37.6,217.9,1665,2833,963,4498,4.67,346,46,984,21.39,0,3.5,75.7,40,679,16.98,5,3.1,52.2,95,1832,19.28,0,7.3,140.9,12,110,9.17,0,0.9,8.5,17,13,76.5,1.3,1,0,0,16,21,37,15,9,24,13,1,93,798,7.2,61.4,86%,86%,4744366,5.5,235416,18.5,9,29505906,18071012,11434894,"Public, 4-year or above",,,,,,,,
2010,Stanford,Pac-10,YES,Won,YES,YES,12,1,0.923,36.3,33.5049,8,1,89%,22.5,19.8,40.3,12.3,17.8,15.4,40.3,17.4,22.9,50,4,70.35,472,6.71,29.2,258.2,8.9,70.2,8,168.24,32,41.15,213.77,5.19,34,17,29,7,27,1,1,226,17.4,406,1571,3.87,12,31.23,120.85,424,241,56.8,2626,6.2,16,18,112.82,32.6,202,1571,2626,830,4197,5.06,322.8,43,936,21.77,0,3.3,72,26,261,10.04,0,2,20.1,68,1487,21.87,0,5.2,114.4,10,130,13,1,0.8,10,19,17,89.5,1.5,1.3,1,0.08,12,18,30,9,8,17,13,1,65,581,5,44.7,78%,78%,8452156,14.5,148281,27,9,21309949,17236945,4073004,"Private nonprofit, 4-year or above",,,,,,,,
2010,USC,Pac-10,YES,No Appearance,NO,NO,8,5,0.615,31.8,19.557,5,4,56%,4.3,18.0,31.0,13.1,26.7,12.1,31,26.7,4.3,14,14,71.57,431.5,6.03,34.8,241.7,7,61.5,13,134.58,28,36.77,189.77,5.16,20,10,45,13,36,1,0,347,26.7,416,1826,4.39,12,32,140.46,464,278,59.9,3374,7.3,30,15,135.86,35.7,259.5,1826,3374,880,5200,5.91,400,51,1248,24.47,1,3.9,96,25,364,14.56,1,1.9,28,61,1429,23.43,1,4.7,109.9,12,84,7,0,0.9,6.5,16,10,62.5,1.2,0.8,5,0.38,11,15,26,9,13,22,4,0.31,92,792,7.1,60.9,57%,69%,6123397,7.5,213141,24,11,29080117,20820468,8259649,"Private nonprofit, 4-year or above",,,,,,,,
2010,Washington,Pac-10,YES,Won,YES,YES,7,6,0.538,29.6,15.9248,5,4,56%,-9.1,21.6,22.1,11.7,31.2,15.2,21.8,29.3,-7.5,50,50,65.9,362.5,5.5,28.9,190.4,6.6,54.5,9,121.69,19,37,172.15,4.65,15,13,49,12,45,2,1,381,29.3,530,2476,4.67,32,40.77,190.46,359,216,60.2,2527,7,15,12,126.4,27.6,194.4,2476,2527,889,5003,5.63,384.8,55,1148,20.87,0,4.2,88.3,26,128,4.92,0,2,9.8,54,1301,24.09,0,4.2,100.1,36,364,10.11,0,2.8,28,20,13,65,1.5,1,1,0.08,7,12,19,8,9,17,2,0.15,83,731,6.4,56.2,85%,57%,4606834,7.5,170053,22.7,11,33919639,19207560,14712079,"Public, 4-year or above",,,,,,,,
2010,Arizona,Pac-10,YES,Lost,YES,NO,7,6,0.538,24.8,13.3424,4,5,44%,8.2,21.6,29.8,11.7,21.6,14.6,28.2,22.7,5.5,50,9,73.76,439.4,5.96,40.3,307.7,7.6,68.1,12,143.42,25,33.46,131.69,3.94,20,14,36,15,30,1,1,295,22.7,481,1712,3.56,16,37,131.69,413,233,56.4,2713,6.6,18,9,121.62,31.8,208.7,1712,2713,894,4425,4.95,340.4,48,1103,22.98,1,3.7,84.8,22,129,5.86,0,1.7,9.9,57,1180,20.7,0,4.4,90.8,21,137,6.52,0,1.6,10.5,19,14,73.7,1.5,1.1,3,0.23,9,9,18,10,12,22,-4,-0.31,92,682,7.1,52.5,60%,65%,4593011,7,164369,20,11,24398253,13685931,10712322,"Public, 4-year or above",,,,,,,,
2010,Arizona State,Pac-10,YES,No Appearance,NO,NO,6,6,0.5,27.4,13.7,4,5,44%,7.3,22.1,32.3,13.6,25.0,14.3,32.3,25,7.3,50,50,73.12,425.7,5.82,38.7,286.4,7.4,60.1,17,131.38,23,34.42,139.25,4.05,19,17,36,16,32,2,0,300,25,441,1443,3.27,14,36.75,120.25,430,271,63,2943,6.8,18,12,128.74,35.8,245.3,1443,2943,871,4386,5.04,365.5,52,1432,27.54,3,4.3,119.3,34,309,9.09,1,2.8,25.8,57,1228,21.54,0,4.8,102.3,30,369,12.3,1,2.5,30.8,24,17,70.8,2,1.4,6,0.5,5,12,17,6,17,23,-6,-0.5,96,835,8,69.6,65%,70%,5363685,6,158914,21,11,29587236,17977987,11609249,"Public, 4-year or above",,,,,,,,
2010,Oregon State,Pac-10,YES,No Appearance,NO,NO,5,7,0.417,29.1,12.1347,4,5,44%,-2.4,18.8,24.4,11.1,26.8,10.9,24.4,26.8,-2.4,24,24,63.27,326.5,5.16,31.1,205.4,6.6,58.7,12,124.61,19,32.17,121.08,3.76,18,8,42,9,39,1,1,322,26.8,506,2154,4.26,19,42.17,179.5,356,222,62.4,2738,7.7,23,10,142.66,29.7,228.2,2154,2738,862,4892,5.68,407.7,52,1372,26.38,0,4.3,114.3,18,266,14.78,1,1.5,22.2,55,1160,21.09,0,4.6,96.7,29,202,6.97,0,2.4,16.8,12,8,66.7,1,0.7,2,0.17,10,10,20,4,12,16,4,0.33,73,676,6.1,56.3,56%,0%,4086851,7,104001,20,11,19056237,11981026,7075211,"Public, 4-year or above",,,,,,,,
2010,California,Pac-10,YES,No Appearance,NO,NO,5,7,0.417,29.8,12.4266,3,6,33%,3.3,29.8,25.8,17.4,22.6,18.0,25.8,22.6,3.2,50,50,63.45,333.7,5.26,27.7,174.8,6.3,55.7,11,118.07,16,35.75,158.83,4.44,19,11,34,11,32,1,0,271,22.6,437,1601,3.66,15,36.42,133.42,360,201,55.8,2226,6.2,15,9,116.52,30,185.5,1601,2226,797,3827,4.8,318.9,47,1002,21.32,0,3.9,83.5,25,304,12.16,1,2.1,25.3,54,1214,22.48,0,4.5,101.2,20,259,12.95,2,1.7,21.6,16,11,68.8,1.3,0.9,1,0.08,10,9,19,6,11,17,2,0.17,80,685,6.7,57.1,46%,25%,6335462,11.5,112853,26.8,11,24421437,18519523,5901914,"Public, 4-year or above",,,,,,,,
2010,UCLA,Pac-10,YES,No Appearance,NO,NO,4,8,0.333,26.7,8.8911,2,7,22%,-10.2,21.5,20.2,12.9,30.3,15.0,20.2,30.3,-10.1,50,50,66.83,316.7,4.74,26.5,141.1,5.3,50.9,14,96.19,9,40.33,175.58,4.35,20,13,46,14,42,2,0,364,30.3,473,2466,5.21,23,39.42,205.5,360,225,62.5,2575,7.2,19,7,136.12,30,214.6,2466,2575,833,5041,6.05,420.1,52,1076,20.69,0,4.3,89.7,18,166,9.22,0,1.5,13.8,35,914,26.11,1,2.9,76.2,34,213,6.26,0,2.8,17.8,18,13,72.2,1.5,1.1,1,0.08,11,7,18,15,14,29,-11,-0.92,80,725,6.7,60.4,73%,73%,4781301,9,142761,23.5,11,22298856,15261681,7037175,"Public, 4-year or above",,,,,,,,
2010,Washington State,Pac-10,YES,No Appearance,NO,NO,2,10,0.167,26.2,4.3754,1,8,11%,-16.3,18.2,19.6,9.4,35.8,14.3,19.6,35.8,-16.2,50,50,66.75,330.2,4.95,32,239.2,7.5,59.1,12,131.98,19,34.75,91,2.62,11,7,58,8,52,3,0,430,35.8,474,2661,5.61,30,39.5,221.75,358,237,66.2,2943,8.2,25,11,152.15,29.8,245.3,2661,2943,832,5604,6.74,467,46,983,21.37,0,3.8,81.9,19,113,5.95,0,1.6,9.4,34,578,17,0,2.8,48.2,26,236,9.08,2,2.2,19.7,11,7,63.6,0.9,0.6,1,0.08,11,11,22,11,12,23,-1,-0.08,76,714,6.3,59.5,59%,32%,3539940,4.5,111045,16.5,11,12754541,9181495,3573046,"Public, 4-year or above",,,,,,,,
2010,South Carolina,SEC (East),YES,Lost,YES,NO,9,5,0.643,32,20.576,5,3,63%,9.1,22.0,32.0,13.9,22.9,14.8,30.9,23.1,7.8,50,10,65.09,392.8,6.04,27.8,238.4,8.6,64.8,17,147.63,23,37.29,154.36,4.14,26,17,39,17,35,1,1,324,23.1,467,1574,3.37,13,33.36,112.43,460,289,62.8,3387,7.4,23,10,136.83,32.9,241.9,1574,3387,927,4961,5.35,354.4,54,1083,20.06,0,3.9,77.4,19,65,3.42,0,1.4,4.6,72,1489,20.68,1,5.1,106.4,30,280,9.33,0,2.1,20,24,17,70.8,1.7,1.2,0,0,16,10,26,9,17,26,0,0,74,583,5.3,41.6,73%,65%,4926555,6.81,129576,21.54,9,58266159,22794211,35471948,"Public, 4-year or above",,,,,,,,
2010,Florida,SEC (East),YES,Won,YES,YES,8,5,0.615,32.1,19.7415,4,4,50%,8.2,24.2,29.3,17.2,21.1,10.2,29.8,21.3,8.5,4,4,67.99,351.2,5.17,29.3,184.3,6.3,60.4,12,117.3,12,38.69,166.92,4.31,31,9,33,16,29,1,0,277,21.3,481,1698,3.53,14,37,130.62,372,200,53.8,2287,6.1,17,22,108.65,28.6,175.9,1698,2287,853,3985,4.67,306.5,53,1392,26.26,2,4.1,107.1,33,302,9.15,2,2.5,23.2,63,1268,20.13,0,4.8,97.5,13,109,8.38,1,1,8.4,15,9,60,1.2,0.7,4,0.31,7,22,29,15,12,27,2,0.15,101,745,7.8,57.3,58%,0%,3785650,6,263315,22,11,68715750,24457557,44258193,"Public, 4-year or above",,,,,,,,
2010,Georgia,SEC (East),YES,Lost,YES,NO,6,7,0.462,34.3,15.8466,3,5,38%,11.2,24.4,34.3,15.4,23.1,14.3,32.1,22.1,10,23,22,62.6,385,6.15,27.6,242.4,8.8,60.7,8,152.97,25,35,142.62,4.07,21,20,38,7,34,2,0,287,22.1,512,1927,3.76,24,39.38,148.23,316,173,54.7,2344,7.4,14,16,121.55,24.3,180.3,1927,2344,828,4271,5.16,328.5,45,936,20.8,1,3.5,72,21,223,10.62,0,1.6,17.2,67,1309,19.54,0,5.2,100.7,15,77,5.13,0,1.2,5.9,24,20,83.3,1.8,1.5,1,0.08,10,16,26,8,8,16,10,0.77,68,545,5.2,41.9,74%,74%,4006322,6,206338,21,9,70838539,18308654,52529885,"Public, 4-year or above",,,,,,,,
2010,Tennessee,SEC (East),YES,Lost,YES,NO,6,7,0.462,30.9,14.2758,3,5,38%,2.3,28.3,27.0,15.5,24.7,15.2,27,25.1,1.9,50,50,63.58,363.8,5.72,32.2,254.5,7.9,56.8,15,136.45,26,31.38,109.23,3.48,14,15,40,15,37,2,0,326,25.1,474,1983,4.18,23,36.46,152.54,439,252,57.4,2985,6.8,14,18,116.84,33.8,229.6,1983,2985,913,4968,5.44,382.2,53,1133,21.38,0,4.1,87.2,18,73,4.06,0,1.4,5.6,61,1158,18.98,0,4.7,89.1,26,220,8.46,1,2,16.9,18,15,83.3,1.4,1.2,1,0.08,10,18,28,9,15,24,4,0.31,76,573,5.8,44.1,61%,48%,4356836,6.5,240662,20,9,56593946,17357345,39236601,"Public, 4-year or above",,,,,,,,
2010,Kentucky,SEC (East),YES,Lost,YES,NO,6,7,0.462,28.4,13.1208,2,6,25%,4.5,21.4,33.0,15.0,28.5,11.8,31.2,28.4,2.8,50,50,69.97,427.8,6.11,35.2,269.3,7.6,65.1,9,144.08,26,34.77,158.54,4.56,26,12,47,14,45,0,0,369,28.4,501,2302,4.59,30,38.54,177.08,319,172,53.9,2302,7.2,14,9,123.37,24.5,177.1,2302,2302,820,4604,5.61,354.2,59,1343,22.76,0,4.5,103.3,31,219,7.06,1,2.4,16.8,51,1204,23.61,2,3.9,92.6,19,227,11.95,0,1.5,17.5,18,12,66.7,1.4,0.9,1,0.08,7,9,16,11,9,20,-4,-0.31,72,597,5.5,45.9,29%,29%,4647514,7,157019,22,11,31890572,13905724,17984848,"Public, 4-year or above",,,,,,,,
2010,Vanderbilt,SEC (East),YES,No Appearance,NO,NO,2,10,0.167,31.1,5.1937,1,7,13%,-14.3,24.7,16.9,13.7,31.2,14.5,16.9,31.2,-14.3,50,50,65.08,298.3,4.58,30,159.4,5.3,46.9,11,95.55,11,35.08,138.83,3.96,13,8,47,14,44,0,3,374,31.2,519,2316,4.46,25,43.25,193,349,221,63.3,2715,7.8,18,9,140.52,29.1,226.3,2316,2715,868,5031,5.8,419.3,61,1371,22.48,0,5.1,114.3,25,181,7.24,1,2.1,15.1,38,785,20.66,0,3.2,65.4,26,176,6.77,1,2.2,14.7,13,8,61.5,1.1,0.7,4,0.33,6,9,15,8,11,19,-4,-0.33,67,536,5.6,44.7,25%,25%,6596293,6,192290,18,13,22506492,14152061,8354431,"Private nonprofit, 4-year or above",,,,,,,,
2010,Auburn,SEC (West),YES,Won,YES,YES,14,0,1,33.1,33.1,8,0,100%,18.2,16.0,42.7,15.5,24.5,10.1,41.2,24.1,17.1,22,1,67.67,499.2,7.37,21.1,214.4,10.1,65.5,7,180.56,31,46.57,284.79,6.12,41,17,42,14,37,3,0,337,24.1,448,1527,3.41,16,32,109.07,515,325,63.1,3630,7,25,12,133.68,36.8,259.3,1527,3630,963,5157,5.36,368.4,63,1482,23.52,1,4.5,105.9,22,136,6.18,0,1.6,9.7,90,1772,19.69,1,6.4,126.6,11,50,4.55,0,0.8,3.6,22,17,77.3,1.6,1.2,2,0.14,10,12,22,10,7,17,5,0.36,79,745,5.6,53.2,74%,74%,5133088,6.07,270558,21.35,11,66162720,27911713,38251007,"Public, 4-year or above",,,,,,,,
2010,LSU,SEC (West),YES,Won,YES,YES,11,2,0.846,51.2,43.3152,6,2,75%,11.0,16.4,28.8,10.3,17.8,11.5,29.7,18.2,11.5,21,5,64.58,343.2,5.32,23.2,155.6,6.7,57.5,11,117.59,10,41.38,187.54,4.53,29,28,31,7,28,1,0,237,18.2,478,1785,3.73,15,36.77,137.31,344,196,57,2208,6.4,15,19,114.24,26.5,169.8,1785,2208,822,3993,4.86,307.2,46,1190,25.87,0,3.5,91.5,32,432,13.5,2,2.5,33.2,74,1568,21.19,1,5.7,120.6,12,59,4.92,0,0.9,4.5,34,28,82.4,2.6,2.2,1,0.08,13,19,32,13,11,24,8,0.62,77,603,5.9,46.4,72%,78%,4710733,6,258400,20.5,9,68819806,25566520,43253286,"Public, 4-year or above",,,,,,,,
2010,Arkansas,SEC (West),YES,Lost,YES,NO,10,3,0.769,38.3,29.4527,6,2,75%,14.6,18.2,37.3,10.7,22.8,15.4,36.5,23.4,13.1,17,8,68.18,482.5,7.08,35.8,333.7,9.3,64.7,15,162.19,36,32.38,148.85,4.6,22,16,37,15,37,0,0,304,23.4,522,2114,4.05,21,40.15,162.62,340,187,55,2409,7.1,13,11,120.66,26.2,185.3,2114,2409,862,4523,5.25,347.9,54,1047,19.39,0,4.2,80.5,20,311,15.55,1,1.5,23.9,70,1794,25.63,1,5.4,138,17,92,5.41,0,1.3,7.1,19,16,84.2,1.5,1.2,2,0.15,14,11,25,9,15,24,1,0.08,103,831,7.9,63.9,67%,40%,3637894,6,175014,18,11,48524244,22005104,26519140,"Public, 4-year or above",,,,,,,,
